artist_id,uri,type,height,width,uri150
15885,http://api.discogs.com/image/A-15885-1100531000.jpg,secondary,320,262,http://api.discogs.com/image/A-150-15885-1100531000.jpg
15885,http://api.discogs.com/image/A-15885-1270341052.jpeg,secondary,687,548,http://api.discogs.com/image/A-150-15885-1270341052.jpeg
15885,http://api.discogs.com/image/A-15885-1265687593.jpeg,secondary,659,444,http://api.discogs.com/image/A-150-15885-1265687593.jpeg
15885,http://api.discogs.com/image/A-15885-1279551882.jpeg,secondary,369,370,http://api.discogs.com/image/A-150-15885-1279551882.jpeg
15885,http://api.discogs.com/image/A-15885-1246192426.jpeg,secondary,512,353,http://api.discogs.com/image/A-150-15885-1246192426.jpeg
15885,http://api.discogs.com/image/A-15885-1289884486.jpeg,secondary,600,597,http://api.discogs.com/image/A-150-15885-1289884486.jpeg
15885,http://api.discogs.com/image/A-15885-1279552040.jpeg,secondary,400,300,http://api.discogs.com/image/A-150-15885-1279552040.jpeg
15885,http://api.discogs.com/image/A-15885-1246976218.jpeg,secondary,220,324,http://api.discogs.com/image/A-150-15885-1246976218.jpeg
15885,http://api.discogs.com/image/A-15885-1253975028.jpeg,secondary,580,409,http://api.discogs.com/image/A-150-15885-1253975028.jpeg
15885,http://api.discogs.com/image/A-15885-1253971367.jpeg,secondary,480,319,http://api.discogs.com/image/A-150-15885-1253971367.jpeg
15885,http://api.discogs.com/image/A-15885-1253970913.jpeg,secondary,600,408,http://api.discogs.com/image/A-150-15885-1253970913.jpeg
15885,http://api.discogs.com/image/A-15885-1290878104.jpeg,secondary,725,580,http://api.discogs.com/image/A-150-15885-1290878104.jpeg
15885,http://api.discogs.com/image/A-15885-1100530953.jpg,secondary,315,250,http://api.discogs.com/image/A-150-15885-1100530953.jpg
15885,http://api.discogs.com/image/A-15885-1289884183.jpeg,secondary,772,459,http://api.discogs.com/image/A-150-15885-1289884183.jpeg
15885,http://api.discogs.com/image/A-15885-1288974619.png,secondary,396,594,http://api.discogs.com/image/A-150-15885-1288974619.png
15885,http://api.discogs.com/image/A-15885-1247736863.jpeg,secondary,623,396,http://api.discogs.com/image/A-150-15885-1247736863.jpeg
15885,http://api.discogs.com/image/A-15885-1246144172.jpeg,secondary,412,307,http://api.discogs.com/image/A-150-15885-1246144172.jpeg
15885,http://api.discogs.com/image/A-15885-1245984879.jpeg,secondary,450,371,http://api.discogs.com/image/A-150-15885-1245984879.jpeg
17110,http://api.discogs.com/image/A-17110-001.jpg,primary,143,210,http://api.discogs.com/image/A-150-17110-001.jpg
17110,http://api.discogs.com/image/A-17110-1117945014.jpg,secondary,199,184,http://api.discogs.com/image/A-150-17110-1117945014.jpg
17110,http://api.discogs.com/image/A-17110-1117945084.jpg,secondary,180,180,http://api.discogs.com/image/A-150-17110-1117945084.jpg
17110,http://api.discogs.com/image/A-17110-1117945123.jpg,secondary,183,200,http://api.discogs.com/image/A-150-17110-1117945123.jpg
17110,http://api.discogs.com/image/A-17110-1117945144.jpg,secondary,200,200,http://api.discogs.com/image/A-150-17110-1117945144.jpg
17110,http://api.discogs.com/image/A-17110-1117945177.jpg,secondary,360,200,http://api.discogs.com/image/A-150-17110-1117945177.jpg
17110,http://api.discogs.com/image/A-17110-1117945230.jpg,secondary,280,210,http://api.discogs.com/image/A-150-17110-1117945230.jpg
17456,http://api.discogs.com/image/A-17456-1269178654.jpeg,primary,400,600,http://api.discogs.com/image/A-150-17456-1269178654.jpeg
17456,http://api.discogs.com/image/A-17456-1177983075.jpeg,secondary,882,600,http://api.discogs.com/image/A-150-17456-1177983075.jpeg
18294,http://api.discogs.com/image/A-18294-1082850429.jpg,primary,118,150,http://api.discogs.com/image/A-150-18294-1082850429.jpg
18712,http://api.discogs.com/image/A-18712-001.jpg,primary,208,300,http://api.discogs.com/image/A-150-18712-001.jpg
18712,http://api.discogs.com/image/A-18712-1161894232.jpeg,secondary,260,400,http://api.discogs.com/image/A-150-18712-1161894232.jpeg
18956,http://api.discogs.com/image/A-18956-1316770441.jpeg,primary,897,600,http://api.discogs.com/image/A-150-18956-1316770441.jpeg
18956,http://api.discogs.com/image/A-18956-001.jpg,secondary,201,150,http://api.discogs.com/image/A-150-18956-001.jpg
18956,http://api.discogs.com/image/A-18956-1141342875.jpeg,secondary,595,473,http://api.discogs.com/image/A-150-18956-1141342875.jpeg
18956,http://api.discogs.com/image/A-18956-1141342937.jpeg,secondary,264,204,http://api.discogs.com/image/A-150-18956-1141342937.jpeg
18956,http://api.discogs.com/image/A-18956-1218620468.jpeg,secondary,300,264,http://api.discogs.com/image/A-150-18956-1218620468.jpeg
18956,http://api.discogs.com/image/A-18956-1099823680.jpg,secondary,198,217,http://api.discogs.com/image/A-150-18956-1099823680.jpg
18956,http://api.discogs.com/image/A-18956-1099823688.jpg,secondary,455,492,http://api.discogs.com/image/A-150-18956-1099823688.jpg
18956,http://api.discogs.com/image/A-18956-1141382911.jpeg,secondary,300,194,http://api.discogs.com/image/A-150-18956-1141382911.jpeg
18956,http://api.discogs.com/image/A-18956-1141383059.jpeg,secondary,449,400,http://api.discogs.com/image/A-150-18956-1141383059.jpeg
18956,http://api.discogs.com/image/A-18956-1316770409.jpeg,secondary,404,600,http://api.discogs.com/image/A-150-18956-1316770409.jpeg
18956,http://api.discogs.com/image/A-18956-1316770425.jpeg,secondary,797,600,http://api.discogs.com/image/A-150-18956-1316770425.jpeg
18956,http://api.discogs.com/image/A-18956-1316770452.jpeg,secondary,380,600,http://api.discogs.com/image/A-150-18956-1316770452.jpeg
18956,http://api.discogs.com/image/A-18956-1316770463.jpeg,secondary,651,432,http://api.discogs.com/image/A-150-18956-1316770463.jpeg
19674,http://api.discogs.com/image/A-19674-1336660286-7281.jpeg,primary,598,598,http://api.discogs.com/image/A-150-19674-1336660286-7281.jpeg
19674,http://api.discogs.com/image/A-19674-1223829087.jpeg,secondary,470,317,http://api.discogs.com/image/A-150-19674-1223829087.jpeg
19674,http://api.discogs.com/image/A-19674-001.jpg,secondary,350,323,http://api.discogs.com/image/A-150-19674-001.jpg
19674,http://api.discogs.com/image/A-19674-1083755910.jpg,secondary,209,200,http://api.discogs.com/image/A-150-19674-1083755910.jpg
19674,http://api.discogs.com/image/A-19674-1272547107.jpeg,secondary,250,150,http://api.discogs.com/image/A-150-19674-1272547107.jpeg
20337,http://api.discogs.com/image/A-r_20337-1078784683.jpg,primary,450,600,http://api.discogs.com/image/A-150-r_20337-1078784683.jpg
20337,http://api.discogs.com/image/A-20337-1080577540.jpg,secondary,250,175,http://api.discogs.com/image/A-150-20337-1080577540.jpg
20400,http://api.discogs.com/image/A-20400-001.jpg,primary,302,302,http://api.discogs.com/image/A-150-20400-001.jpg
20400,http://api.discogs.com/image/A-20400-1138024385.jpeg,secondary,250,175,http://api.discogs.com/image/A-150-20400-1138024385.jpeg
20400,http://api.discogs.com/image/A-20400-1138370734.jpeg,secondary,308,200,http://api.discogs.com/image/A-150-20400-1138370734.jpeg
20400,http://api.discogs.com/image/A-20400-1138370742.jpeg,secondary,300,400,http://api.discogs.com/image/A-150-20400-1138370742.jpeg
20662,http://api.discogs.com/image/A-20662-001.gif,secondary,194,292,http://api.discogs.com/image/A-150-20662-001.gif
20662,http://api.discogs.com/image/A-20662-1139587962.jpeg,primary,436,350,http://api.discogs.com/image/A-150-20662-1139587962.jpeg
20662,http://api.discogs.com/image/A-20662-1140220223.jpeg,secondary,300,200,http://api.discogs.com/image/A-150-20662-1140220223.jpeg
20662,http://api.discogs.com/image/A-20662-1140220248.jpeg,secondary,300,200,http://api.discogs.com/image/A-150-20662-1140220248.jpeg
20662,http://api.discogs.com/image/A-20662-1165115001.jpeg,secondary,443,590,http://api.discogs.com/image/A-150-20662-1165115001.jpeg
20917,http://api.discogs.com/image/A-20917-002.jpg,secondary,200,400,http://api.discogs.com/image/A-150-20917-002.jpg
21147,http://api.discogs.com/image/A-21147-001.jpg,primary,400,295,http://api.discogs.com/image/A-150-21147-001.jpg
21147,http://api.discogs.com/image/A-21147-1105515039.jpg,secondary,256,198,http://api.discogs.com/image/A-150-21147-1105515039.jpg
21147,http://api.discogs.com/image/A-21147-1105515082.jpg,secondary,515,375,http://api.discogs.com/image/A-150-21147-1105515082.jpg
21147,http://api.discogs.com/image/A-21147-1105515112.jpg,secondary,382,307,http://api.discogs.com/image/A-150-21147-1105515112.jpg
21147,http://api.discogs.com/image/A-21147-1148061312.jpeg,secondary,432,290,http://api.discogs.com/image/A-150-21147-1148061312.jpeg
21742,http://api.discogs.com/image/A-21742-1116836558.jpg,primary,445,350,http://api.discogs.com/image/A-150-21742-1116836558.jpg
21742,http://api.discogs.com/image/A-21742-1254900354.jpeg,secondary,600,398,http://api.discogs.com/image/A-150-21742-1254900354.jpeg
21742,http://api.discogs.com/image/A-21742-001.jpg,secondary,400,318,http://api.discogs.com/image/A-150-21742-001.jpg
21742,http://api.discogs.com/image/A-17898-001.jpg,secondary,180,376,http://api.discogs.com/image/A-150-17898-001.jpg
21742,http://api.discogs.com/image/A-21742-1116836437.jpg,secondary,253,235,http://api.discogs.com/image/A-150-21742-1116836437.jpg
21742,http://api.discogs.com/image/A-21742-1116836459.jpg,secondary,400,265,http://api.discogs.com/image/A-150-21742-1116836459.jpg
21742,http://api.discogs.com/image/A-21742-1116836511.jpg,secondary,350,300,http://api.discogs.com/image/A-150-21742-1116836511.jpg
21742,http://api.discogs.com/image/A-21742-1116836578.jpg,secondary,500,400,http://api.discogs.com/image/A-150-21742-1116836578.jpg
22660,http://api.discogs.com/image/A-22660-1304362281.jpeg,primary,600,430,http://api.discogs.com/image/A-150-22660-1304362281.jpeg
22757,http://api.discogs.com/image/A-22757-1320709657.jpeg,primary,833,600,http://api.discogs.com/image/A-150-22757-1320709657.jpeg
22757,http://api.discogs.com/image/A-22757-001.jpg,secondary,253,200,http://api.discogs.com/image/A-150-22757-001.jpg
22757,http://api.discogs.com/image/A-22757-1104168653.jpg,secondary,305,350,http://api.discogs.com/image/A-150-22757-1104168653.jpg
22757,http://api.discogs.com/image/A-22757-1152189586.jpeg,secondary,292,385,http://api.discogs.com/image/A-150-22757-1152189586.jpeg
23701,http://api.discogs.com/image/A-34507-1079625515.jpg,primary,100,100,http://api.discogs.com/image/A-150-34507-1079625515.jpg
23701,http://api.discogs.com/image/A-34507-1079625549.jpg,secondary,121,121,http://api.discogs.com/image/A-150-34507-1079625549.jpg
24394,http://api.discogs.com/image/A-24394-1236869849.jpeg,secondary,257,350,http://api.discogs.com/image/A-150-24394-1236869849.jpeg
24394,http://api.discogs.com/image/A-24394-1236869806.jpeg,secondary,480,480,http://api.discogs.com/image/A-150-24394-1236869806.jpeg
24394,http://api.discogs.com/image/A-24394-1236869448.jpeg,secondary,339,226,http://api.discogs.com/image/A-150-24394-1236869448.jpeg
24394,http://api.discogs.com/image/A-24394-1236869434.jpeg,secondary,339,509,http://api.discogs.com/image/A-150-24394-1236869434.jpeg
24394,http://api.discogs.com/image/A-24394-1236869229.jpeg,secondary,333,500,http://api.discogs.com/image/A-150-24394-1236869229.jpeg
24394,http://api.discogs.com/image/A-24394-1236869208.jpeg,secondary,480,320,http://api.discogs.com/image/A-150-24394-1236869208.jpeg
24394,http://api.discogs.com/image/A-24394-1236869171.jpeg,secondary,401,460,http://api.discogs.com/image/A-150-24394-1236869171.jpeg
24394,http://api.discogs.com/image/A-24394-1131863547.jpeg,primary,400,300,http://api.discogs.com/image/A-150-24394-1131863547.jpeg
24394,http://api.discogs.com/image/A-24394-001.jpg,secondary,216,330,http://api.discogs.com/image/A-150-24394-001.jpg
24394,http://api.discogs.com/image/A-24394-002.jpg,secondary,237,283,http://api.discogs.com/image/A-150-24394-002.jpg
24394,http://api.discogs.com/image/A-24394-1110831290.jpg,secondary,177,216,http://api.discogs.com/image/A-150-24394-1110831290.jpg
24394,http://api.discogs.com/image/A-24394-1124692518.jpg,secondary,616,591,http://api.discogs.com/image/A-150-24394-1124692518.jpg
24394,http://api.discogs.com/image/A-24394-1186575179.gif,secondary,400,600,http://api.discogs.com/image/A-150-24394-1186575179.gif
26010,http://api.discogs.com/image/A-26010-1109186394.jpg,secondary,150,150,http://api.discogs.com/image/A-150-26010-1109186394.jpg
26010,http://api.discogs.com/image/A-26010-1149076479.jpeg,secondary,260,168,http://api.discogs.com/image/A-150-26010-1149076479.jpeg
26695,http://api.discogs.com/image/A-26695-001.jpg,primary,225,300,http://api.discogs.com/image/A-150-26695-001.jpg
26936,http://api.discogs.com/image/A-26936-1106410055.jpg,secondary,400,300,http://api.discogs.com/image/A-150-26936-1106410055.jpg
27951,http://api.discogs.com/image/A-27951-1105865779.jpg,secondary,253,179,http://api.discogs.com/image/A-150-27951-1105865779.jpg
27951,http://api.discogs.com/image/A-27951-1142291395.jpeg,secondary,600,430,http://api.discogs.com/image/A-150-27951-1142291395.jpeg
27951,http://api.discogs.com/image/A-27951-1142635564.jpeg,secondary,180,150,http://api.discogs.com/image/A-150-27951-1142635564.jpeg
27951,http://api.discogs.com/image/A-27951-1147100067.jpeg,secondary,264,297,http://api.discogs.com/image/A-150-27951-1147100067.jpeg
28164,http://api.discogs.com/image/A-28164-1157645692.jpeg,secondary,334,500,http://api.discogs.com/image/A-150-28164-1157645692.jpeg
28164,http://api.discogs.com/image/A-28164-1157645699.jpeg,secondary,197,300,http://api.discogs.com/image/A-150-28164-1157645699.jpeg
28392,http://api.discogs.com/image/A-17455-001.jpg,primary,159,301,http://api.discogs.com/image/A-150-17455-001.jpg
28392,http://api.discogs.com/image/A-28392-001.jpg,primary,200,510,http://api.discogs.com/image/A-150-28392-001.jpg
28392,http://api.discogs.com/image/A-28392-1140822171.jpeg,secondary,117,186,http://api.discogs.com/image/A-150-28392-1140822171.jpeg
28521,http://api.discogs.com/image/A-28521-001.jpg,primary,180,150,http://api.discogs.com/image/A-150-28521-001.jpg
28521,http://api.discogs.com/image/A-28521-1085669143.jpg,secondary,224,300,http://api.discogs.com/image/A-150-28521-1085669143.jpg
28802,http://api.discogs.com/image/A-28802-1113233659.jpg,secondary,231,220,http://api.discogs.com/image/A-150-28802-1113233659.jpg
29225,http://api.discogs.com/image/A-29225-1111448627.jpg,secondary,198,361,http://api.discogs.com/image/A-150-29225-1111448627.jpg
29225,http://api.discogs.com/image/A-29225-1168448637.jpeg,secondary,222,300,http://api.discogs.com/image/A-150-29225-1168448637.jpeg
29225,http://api.discogs.com/image/A-29225-1168448663.jpeg,secondary,340,450,http://api.discogs.com/image/A-150-29225-1168448663.jpeg
29225,http://api.discogs.com/image/A-29225-1168448685.jpeg,secondary,198,540,http://api.discogs.com/image/A-150-29225-1168448685.jpeg
34220,http://api.discogs.com/image/A-34220-1103556418.jpg,secondary,165,158,http://api.discogs.com/image/A-150-34220-1103556418.jpg
34220,http://api.discogs.com/image/A-34220-1166378811.jpeg,secondary,328,360,http://api.discogs.com/image/A-150-34220-1166378811.jpeg
34220,http://api.discogs.com/image/A-34220-1166378930.jpeg,secondary,240,360,http://api.discogs.com/image/A-150-34220-1166378930.jpeg
34220,http://api.discogs.com/image/A-34220-1166378938.jpeg,secondary,450,341,http://api.discogs.com/image/A-150-34220-1166378938.jpeg
34854,http://api.discogs.com/image/A-34854-1111447605.jpg,secondary,253,175,http://api.discogs.com/image/A-150-34854-1111447605.jpg
35740,http://api.discogs.com/image/A-35740-1104594413.jpg,secondary,350,493,http://api.discogs.com/image/A-150-35740-1104594413.jpg
35740,http://api.discogs.com/image/A-35740-1104595680.jpg,secondary,201,200,http://api.discogs.com/image/A-150-35740-1104595680.jpg
36687,http://api.discogs.com/image/A-36687-1149503615.jpeg,secondary,479,372,http://api.discogs.com/image/A-150-36687-1149503615.jpeg
37365,http://api.discogs.com/image/A-37365-1223829230.jpeg,primary,470,332,http://api.discogs.com/image/A-150-37365-1223829230.jpeg
37365,http://api.discogs.com/image/A-37365-1223829217.jpeg,secondary,470,332,http://api.discogs.com/image/A-150-37365-1223829217.jpeg
37365,http://api.discogs.com/image/A-37365-1144652303.jpeg,secondary,243,295,http://api.discogs.com/image/A-150-37365-1144652303.jpeg
37365,http://api.discogs.com/image/A-37365-1116274644.jpg,secondary,580,386,http://api.discogs.com/image/A-150-37365-1116274644.jpg
37606,http://api.discogs.com/image/A-37606-1314694595.jpeg,primary,600,371,http://api.discogs.com/image/A-150-37606-1314694595.jpeg
37606,http://api.discogs.com/image/A-37606-1252238452.jpeg,secondary,500,410,http://api.discogs.com/image/A-150-37606-1252238452.jpeg
37606,http://api.discogs.com/image/A-37606-1141575786.jpeg,secondary,534,600,http://api.discogs.com/image/A-150-37606-1141575786.jpeg
37606,http://api.discogs.com/image/A-37606-1252238674.jpeg,secondary,400,266,http://api.discogs.com/image/A-150-37606-1252238674.jpeg
37606,http://api.discogs.com/image/A-37606-1252238468.jpeg,secondary,358,475,http://api.discogs.com/image/A-150-37606-1252238468.jpeg
37606,http://api.discogs.com/image/A-37606-1314694587.jpeg,secondary,389,272,http://api.discogs.com/image/A-150-37606-1314694587.jpeg
40135,http://api.discogs.com/image/A-40135-1358925536-9983.jpeg,primary,600,600,http://api.discogs.com/image/A-150-40135-1358925536-9983.jpeg
40135,http://api.discogs.com/image/A-40135-1287932673.jpeg,secondary,455,412,http://api.discogs.com/image/A-150-40135-1287932673.jpeg
40135,http://api.discogs.com/image/A-40135-1099407210.jpg,secondary,203,135,http://api.discogs.com/image/A-150-40135-1099407210.jpg
40135,http://api.discogs.com/image/A-40135-1104412950.jpg,secondary,600,406,http://api.discogs.com/image/A-150-40135-1104412950.jpg
40135,http://api.discogs.com/image/A-40135-1167696737.jpeg,secondary,255,150,http://api.discogs.com/image/A-150-40135-1167696737.jpeg
40135,http://api.discogs.com/image/A-40135-1287932666.jpeg,secondary,256,400,http://api.discogs.com/image/A-150-40135-1287932666.jpeg
40135,http://api.discogs.com/image/A-40135-1287932699.jpeg,secondary,797,537,http://api.discogs.com/image/A-150-40135-1287932699.jpeg
40135,http://api.discogs.com/image/A-40135-1358925544-9398.jpeg,secondary,796,581,http://api.discogs.com/image/A-150-40135-1358925544-9398.jpeg
40135,http://api.discogs.com/image/A-40135-1358925554-2869.jpeg,secondary,411,600,http://api.discogs.com/image/A-150-40135-1358925554-2869.jpeg
40135,http://api.discogs.com/image/A-40135-1358925563-5581.jpeg,secondary,411,600,http://api.discogs.com/image/A-150-40135-1358925563-5581.jpeg
40135,http://api.discogs.com/image/A-40135-1361905469-5844.jpeg,secondary,340,600,http://api.discogs.com/image/A-150-40135-1361905469-5844.jpeg
48432,http://api.discogs.com/image/A-48432-1280326357.jpeg,primary,629,310,http://api.discogs.com/image/A-150-48432-1280326357.jpeg
48432,http://api.discogs.com/image/A-48432-1084185708.jpg,secondary,227,200,http://api.discogs.com/image/A-150-48432-1084185708.jpg
48432,http://api.discogs.com/image/A-48432-1104164655.jpg,secondary,295,291,http://api.discogs.com/image/A-150-48432-1104164655.jpg
48432,http://api.discogs.com/image/A-48432-1178846458.jpeg,secondary,348,322,http://api.discogs.com/image/A-150-48432-1178846458.jpeg
48432,http://api.discogs.com/image/A-48432-1178846558.gif,secondary,403,283,http://api.discogs.com/image/A-150-48432-1178846558.gif
50872,http://api.discogs.com/image/A-50872-1129073427.jpeg,secondary,359,600,http://api.discogs.com/image/A-150-50872-1129073427.jpeg
55439,http://api.discogs.com/image/A-55439-1084717896.jpg,primary,227,340,http://api.discogs.com/image/A-150-55439-1084717896.jpg
56677,http://api.discogs.com/image/A-56677-1300907651.gif,primary,286,294,http://api.discogs.com/image/A-150-56677-1300907651.gif
56678,http://api.discogs.com/image/A-56678-1079102892.bmp,primary,230,170,http://api.discogs.com/image/A-150-56678-1079102892.bmp
56678,http://api.discogs.com/image/A-56678-1294824730.jpeg,secondary,500,491,http://api.discogs.com/image/A-150-56678-1294824730.jpeg
56680,http://api.discogs.com/image/A-56680-1122130307.jpg,secondary,178,200,http://api.discogs.com/image/A-150-56680-1122130307.jpg
56838,http://api.discogs.com/image/A-56838-1105866008.jpg,secondary,394,246,http://api.discogs.com/image/A-150-56838-1105866008.jpg
56838,http://api.discogs.com/image/A-56838-1105866080.jpg,secondary,320,240,http://api.discogs.com/image/A-150-56838-1105866080.jpg
56851,http://api.discogs.com/image/A-56851-1135221589.jpeg,secondary,300,300,http://api.discogs.com/image/A-150-56851-1135221589.jpeg
56851,http://api.discogs.com/image/A-56851-1165338352.jpeg,primary,330,200,http://api.discogs.com/image/A-150-56851-1165338352.jpeg
64774,http://api.discogs.com/image/A-64774-001.jpg,primary,180,180,http://api.discogs.com/image/A-150-64774-001.jpg
66253,http://api.discogs.com/image/A-66253-1319449594.jpeg,primary,562,567,http://api.discogs.com/image/A-150-66253-1319449594.jpeg
66253,http://api.discogs.com/image/A-66253-1319449580.jpeg,secondary,573,567,http://api.discogs.com/image/A-150-66253-1319449580.jpeg
66253,http://api.discogs.com/image/A-66253-1142045253.jpeg,secondary,482,599,http://api.discogs.com/image/A-150-66253-1142045253.jpeg
66253,http://api.discogs.com/image/A-66253-1319449572.jpeg,secondary,563,567,http://api.discogs.com/image/A-150-66253-1319449572.jpeg
66253,http://api.discogs.com/image/A-66253-1319449566.jpeg,secondary,568,567,http://api.discogs.com/image/A-150-66253-1319449566.jpeg
66253,http://api.discogs.com/image/A-66253-1319449587.jpeg,secondary,599,567,http://api.discogs.com/image/A-150-66253-1319449587.jpeg
66817,http://api.discogs.com/image/A-66817-1086786558.gif,primary,300,300,http://api.discogs.com/image/A-150-66817-1086786558.gif
66817,http://api.discogs.com/image/A-66817-1246871677.jpeg,secondary,431,600,http://api.discogs.com/image/A-150-66817-1246871677.jpeg
66817,http://api.discogs.com/image/A-66817-1086786537.gif,secondary,300,300,http://api.discogs.com/image/A-150-66817-1086786537.gif
66852,http://api.discogs.com/image/A-66852-1234747798.jpeg,primary,582,600,http://api.discogs.com/image/A-150-66852-1234747798.jpeg
66852,http://api.discogs.com/image/A-66852-001.jpg,secondary,271,390,http://api.discogs.com/image/A-150-66852-001.jpg
66852,http://api.discogs.com/image/A-66852-002.jpg,secondary,275,288,http://api.discogs.com/image/A-150-66852-002.jpg
66852,http://api.discogs.com/image/A-66852-1115732116.jpg,secondary,489,360,http://api.discogs.com/image/A-150-66852-1115732116.jpg
66852,http://api.discogs.com/image/A-66852-1115732134.jpg,secondary,446,375,http://api.discogs.com/image/A-150-66852-1115732134.jpg
66852,http://api.discogs.com/image/A-66852-1115732150.jpg,secondary,379,506,http://api.discogs.com/image/A-150-66852-1115732150.jpg
66852,http://api.discogs.com/image/A-66852-1196871755.jpeg,secondary,300,229,http://api.discogs.com/image/A-150-66852-1196871755.jpeg
70735,http://api.discogs.com/image/A-70735-1320063099.jpeg,primary,464,567,http://api.discogs.com/image/A-150-70735-1320063099.jpeg
70735,http://api.discogs.com/image/A-70735-1234523349.jpeg,secondary,649,600,http://api.discogs.com/image/A-150-70735-1234523349.jpeg
70735,http://api.discogs.com/image/A-70735-1320063093.jpeg,secondary,359,567,http://api.discogs.com/image/A-150-70735-1320063093.jpeg
70735,http://api.discogs.com/image/A-70735-1320063064.jpeg,secondary,498,567,http://api.discogs.com/image/A-150-70735-1320063064.jpeg
70735,http://api.discogs.com/image/A-70735-1320063085.jpeg,secondary,653,567,http://api.discogs.com/image/A-150-70735-1320063085.jpeg
70735,http://api.discogs.com/image/A-70735-1122728329.jpg,secondary,325,600,http://api.discogs.com/image/A-150-70735-1122728329.jpg
70735,http://api.discogs.com/image/A-70735-1293634995.jpeg,secondary,283,319,http://api.discogs.com/image/A-150-70735-1293634995.jpeg
70735,http://api.discogs.com/image/A-70735-1293635010.jpeg,secondary,509,500,http://api.discogs.com/image/A-150-70735-1293635010.jpeg
70735,http://api.discogs.com/image/A-70735-001.jpg,secondary,152,150,http://api.discogs.com/image/A-150-70735-001.jpg
70735,http://api.discogs.com/image/A-70735-1122728377.jpg,secondary,394,500,http://api.discogs.com/image/A-150-70735-1122728377.jpg
70735,http://api.discogs.com/image/A-70735-1191504271.jpeg,secondary,137,400,http://api.discogs.com/image/A-150-70735-1191504271.jpeg
72881,http://api.discogs.com/image/A-72881-001.jpg,primary,300,300,http://api.discogs.com/image/A-150-72881-001.jpg
72881,http://api.discogs.com/image/A-72881-1083654678.jpg,secondary,350,260,http://api.discogs.com/image/A-150-72881-1083654678.jpg
72881,http://api.discogs.com/image/A-72881-1307630677.png,secondary,196,180,http://api.discogs.com/image/A-150-72881-1307630677.png
72881,http://api.discogs.com/image/A-72881-1307630652.png,secondary,198,183,http://api.discogs.com/image/A-150-72881-1307630652.png
73328,http://api.discogs.com/image/A-73328-1338062353-5342.jpeg,primary,450,600,http://api.discogs.com/image/A-150-73328-1338062353-5342.jpeg
73328,http://api.discogs.com/image/A-73328-1244182027.jpeg,secondary,899,600,http://api.discogs.com/image/A-150-73328-1244182027.jpeg
73328,http://api.discogs.com/image/A-73328-1244182043.jpeg,secondary,853,600,http://api.discogs.com/image/A-150-73328-1244182043.jpeg
73328,http://api.discogs.com/image/A-73328-1244182071.jpeg,secondary,821,600,http://api.discogs.com/image/A-150-73328-1244182071.jpeg
73328,http://api.discogs.com/image/A-73328-1244182079.jpeg,secondary,817,600,http://api.discogs.com/image/A-150-73328-1244182079.jpeg
73328,http://api.discogs.com/image/A-73328-1244182536.jpeg,secondary,826,600,http://api.discogs.com/image/A-150-73328-1244182536.jpeg
73328,http://api.discogs.com/image/A-73328-1244182542.jpeg,secondary,798,600,http://api.discogs.com/image/A-150-73328-1244182542.jpeg
73465,http://api.discogs.com/image/A-73465-1105419102.jpg,secondary,198,300,http://api.discogs.com/image/A-150-73465-1105419102.jpg
73465,http://api.discogs.com/image/A-73465-1107824514.jpg,secondary,195,300,http://api.discogs.com/image/A-150-73465-1107824514.jpg
73538,http://api.discogs.com/image/A-73538-1198017676.jpeg,primary,305,296,http://api.discogs.com/image/A-150-73538-1198017676.jpeg
73538,http://api.discogs.com/image/A-73538-1293620648.jpeg,secondary,397,375,http://api.discogs.com/image/A-150-73538-1293620648.jpeg
79791,http://api.discogs.com/image/A-79791-1101039883.jpg,secondary,307,405,http://api.discogs.com/image/A-150-79791-1101039883.jpg
79791,http://api.discogs.com/image/A-79791-1134420242.jpeg,secondary,197,143,http://api.discogs.com/image/A-150-79791-1134420242.jpeg
82375,http://api.discogs.com/image/A-82375-1198017468.jpeg,secondary,500,567,http://api.discogs.com/image/A-150-82375-1198017468.jpeg
85728,http://api.discogs.com/image/A-85728-1313335400.jpeg,primary,225,300,http://api.discogs.com/image/A-150-85728-1313335400.jpeg
90037,http://api.discogs.com/image/A-90037-1250152780.png,primary,600,600,http://api.discogs.com/image/A-150-90037-1250152780.png
90037,http://api.discogs.com/image/A-90037-1093213396.gif,secondary,306,300,http://api.discogs.com/image/A-150-90037-1093213396.gif
90037,http://api.discogs.com/image/A-90037-1114976765.jpg,secondary,534,400,http://api.discogs.com/image/A-150-90037-1114976765.jpg
92225,http://api.discogs.com/image/A-92225-1117057917.jpg,primary,325,450,http://api.discogs.com/image/A-150-92225-1117057917.jpg
92225,http://api.discogs.com/image/A-92225-1295265258.jpeg,secondary,418,429,http://api.discogs.com/image/A-150-92225-1295265258.jpeg
96598,http://api.discogs.com/image/A-96598-1110754399.jpg,secondary,338,450,http://api.discogs.com/image/A-150-96598-1110754399.jpg
99630,http://api.discogs.com/image/A-99630-1210861636.jpeg,primary,333,437,http://api.discogs.com/image/A-150-99630-1210861636.jpeg
105902,http://api.discogs.com/image/A-105902-1126376001.jpeg,secondary,600,530,http://api.discogs.com/image/A-150-105902-1126376001.jpeg
132121,http://api.discogs.com/image/A-132121-1134339294.jpeg,secondary,250,175,http://api.discogs.com/image/A-150-132121-1134339294.jpeg
