,,
742,,'position' => $position
743,,));
744,,
745,,$x->send();
746,,break;
747,,case 'add-menu-item' :
748,,if ( ! current_user_can( 'edit_theme_options' ) )
749,,die('-1');
750,,
751,,"check_ajax_referer( 'add-menu_item', 'menu-settings-column-nonce' );"
752,,
753,,require_once ABSPATH . 'wp-admin/includes/nav-menu.php';
754,,
755,,"// For performance reasons, we omit some object properties from the checklist."
756,,// The following is a hacky way to restore them when adding non-custom items.
757,,
758,,$menu_items_data = array();
759,,foreach ( (array) $_POST['menu-item'] as $menu_item_data ) {
760,,if (
761,,! empty( $menu_item_data['menu-item-type'] ) &&
762,,'custom' != $menu_item_data['menu-item-type'] &&
763,,! empty( $menu_item_data['menu-item-object-id'] )
764,,) {
765,,switch( $menu_item_data['menu-item-type'] ) {
766,,case 'post_type' :
767,,$_object = get_post( $menu_item_data['menu-item-object-id'] );
768,,break;
769,,
770,,case 'taxonomy' :
771,,"$_object = get_term( $menu_item_data['menu-item-object-id'], $menu_item_data['menu-item-object'] );"
772,,break;
773,,}
774,,
775,,"$_menu_items = array_map( 'wp_setup_nav_menu_item', array( $_object ) );"
776,,$_menu_item = array_shift( $_menu_items );
777,,
778,,// Restore the missing menu item properties
779,,$menu_item_data['menu-item-description'] = $_menu_item->description;
780,,}
781,,
782,,$menu_items_data[] = $menu_item_data;
783,,}
784,,
785,,"$item_ids = wp_save_nav_menu_items( 0, $menu_items_data );"
786,,if ( is_wp_error( $item_ids ) )
787,,die('-1');
788,,
789,,foreach ( (array) $item_ids as $menu_item_id ) {
790,,$menu_obj = get_post( $menu_item_id );
791,,if ( ! empty( $menu_obj->ID ) ) {
792,,$menu_obj = wp_setup_nav_menu_item( $menu_obj );
793,,"$menu_obj->label = $menu_obj->title; // don't show ""(pending)"" in ajax-added items"
794,,$menu_items[] = $menu_obj;
795,,}
796,,}
797,,
798,,if ( ! empty( $menu_items ) ) {
799,,$args = array(
800,,"'after' => '',"
801,,"'before' => '',"
802,,"'link_after' => '',"
803,,"'link_before' => '',"
804,,"'walker' => new Walker_Nav_Menu_Edit,"
805,,);
806,,"echo walk_nav_menu_tree( $menu_items, 0, (object) $args );"
807,,}
808,,break;
809,,case 'add-meta' :
810,,"check_ajax_referer( 'add-meta', '_ajax_nonce-add-meta' );"
811,,$c = 0;
812,,$pid = (int) $_POST['post_id'];
813,,$post = get_post( $pid );
814,,
815,,if ( isset($_POST['metakeyselect']) || isset($_POST['metakeyinput']) ) {
816,,"if ( !current_user_can( 'edit_post', $pid ) )"
817,,die('-1');
818,,if ( isset($_POST['metakeyselect']) && '#NONE#' == $_POST['metakeyselect'] && empty($_POST['metakeyinput']) )
819,,die('1');
820,,if ( $post->post_status == 'auto-draft' ) {
821,,$save_POST = $_POST; // Backup $_POST
822,,$_POST = array(); // Make it empty for edit_post()
823,,$_POST['action'] = 'draft'; // Warning fix
824,,$_POST['post_ID'] = $pid;
825,,$_POST['post_type'] = $post->post_type;
826,,$_POST['post_status'] = 'draft';
827,,"$now = current_time('timestamp', 1);"
828,,"$_POST['post_title'] = sprintf('Draft created on %s at %s', date(get_option('date_format'), $now), date(get_option('time_format'), $now));"
829,,
830,,if ( $pid = edit_post() ) {
831,,if ( is_wp_error( $pid ) ) {
832,,$x = new WP_Ajax_Response( array(
833,,"'what' => 'meta',"
834,,'data' => $pid
835,,) );
836,,$x->send();
837,,}
838,,$_POST = $save_POST; // Now we can restore original $_POST again
839,,if ( !$mid = add_meta( $pid ) )
840,,die(__('Please provide a custom field value.'));
841,,} else {
842,,die('0');
843,,}
844,,} else if ( !$mid = add_meta( $pid ) ) {
845,,die(__('Please provide a custom field value.'));
846,,}
847,,
848,,"$meta = get_metadata_by_mid( 'post', $mid );"
849,,$pid = (int) $meta->post_id;
850,,$meta = get_object_vars( $meta );
851,,$x = new WP_Ajax_Response( array(
852,,"'what' => 'meta',"
853,,"'id' => $mid,"
854,,"'data' => _list_meta_row( $meta, $c ),"
855,,"'position' => 1,"
856,,'supplemental' => array('postid' => $pid)
857,,) );
858,,} else { // Update?
859,,$mid = (int) key( $_POST['meta'] );
860,,$key = stripslashes( $_POST['meta'][$mid]['key'] );
861,,$value = stripslashes( $_POST['meta'][$mid]['value'] );
862,,if ( '' == trim($key) )
863,,die(__('Please provide a custom field name.'));
864,,if ( '' == trim($value) )
865,,die(__('Please provide a custom field value.'));
866,,"if ( ! $meta = get_metadata_by_mid( 'post', $mid ) )"
867,,die('0'); // if meta doesn't exist
868,,"if ( is_protected_meta( $meta->meta_key, 'post' ) || is_protected_meta( $key, 'post' ) ||"
869,,"! current_user_can( 'edit_post_meta', $meta->post_id, $meta->meta_key ) ||"
870,,"! current_user_can( 'edit_post_meta', $meta->post_id, $key ) )"
871,,die('-1');
872,,if ( $meta->meta_value != $value || $meta->meta_key != $key ) {
873,,"if ( !$u = update_metadata_by_mid( 'post', $mid, $value, $key ) )"
874,,"die('0'); // We know meta exists; we also know it's unchanged (or DB error, in which case there are bigger problems)."
875,,}
876,,
877,,$x = new WP_Ajax_Response( array(
878,,"'what' => 'meta',"
879,,"'id' => $mid, 'old_id' => $mid,"
880,,'data' => _list_meta_row( array(
881,,"'meta_key' => $key,"
882,,"'meta_value' => $value,"
883,,'meta_id' => $mid
884,,"), $c ),"
885,,"'position' => 0,"
886,,'supplemental' => array('postid' => $meta->post_id)
887,,) );
888,,}
889,,$x->send();
890,,break;
891,,case 'add-user' :
892,,check_ajax_referer( $action );
893,,if ( ! current_user_can('create_users') )
894,,die('-1');
895,,if ( ! $user_id = edit_user() ) {
896,,die('0');
897,,} elseif ( is_wp_error( $user_id ) ) {
898,,$x = new WP_Ajax_Response( array(
899,,"'what' => 'user',"
900,,'id' => $user_id
901,,) );
902,,$x->send();
903,,}
904,,$user_object = new WP_User( $user_id );
905,,
906,,$wp_list_table = _get_list_table('WP_Users_List_Table');
907,,
908,,$x = new WP_Ajax_Response( array(
909,,"'what' => 'user',"
910,,"'id' => $user_id,"
911,,"'data' => $wp_list_table->single_row( $user_object, '', $user_object->roles[0] ),"
912,,'supplemental' => array(
913,,"'show-link' => sprintf(__( 'User %s added' ), ""user-$user_id"", $user_object->user_login),"
914,,'role' => $user_object->roles[0]
915,,)
916,,) );
917,,$x->send();
918,,break;
919,,case 'autosave' : // The name of this action is hardcoded in edit_post()
920,,"define( 'DOING_AUTOSAVE', true );"
921,,
922,,"$nonce_age = check_ajax_referer( 'autosave', 'autosavenonce' );"
923,,
924,,"$_POST['post_category'] = explode("","", $_POST['catslist']);"
925,,if ( $_POST['post_type'] == 'page' || empty($_POST['post_category']) )
926,,unset($_POST['post_category']);
927,,
928,,$do_autosave = (bool) $_POST['autosave'];
929,,$do_lock = true;
930,,
931,,$data = $alert = '';
932,,"/* translators: draft saved date format, see http://php.net/date */"
933,,$draft_saved_date_format = __('g:i:s a');
934,,/* translators: %s: date and time */
935,,"$message = sprintf( __('Draft saved at %s.'), date_i18n( $draft_saved_date_format ) );"
936,,
937,,$supplemental = array();
938,,if ( isset($login_grace_period) )
939,,"$alert .= sprintf( __('Your login has expired. Please open a new browser window and log in again. '), add_query_arg( 'interim-login', 1, wp_login_url() ) );"
940,,
941,,$id = $revision_id = 0;
942,,
943,,$post_ID = (int) $_POST['post_ID'];
944,,$_POST['ID'] = $post_ID;
945,,$post = get_post($post_ID);
946,,if ( 'auto-draft' == $post->post_status )
947,,$_POST['post_status'] = 'draft';
948,,
949,,if ( $last = wp_check_post_lock( $post->ID ) ) {
950,,$do_autosave = $do_lock = false;
951,,
952,,$last_user = get_userdata( $last );
953,,$last_user_name = $last_user ? $last_user->display_name : __( 'Someone' );
954,,$data = __( 'Autosave disabled.' );
955,,
956,,$supplemental['disable_autosave'] = 'disable';
957,,"$alert .= sprintf( __( '%s is currently editing this article. If you update it, you will overwrite the changes.' ), esc_html( $last_user_name ) );"
958,,}
959,,
960,,if ( 'page' == $post->post_type ) {
961,,"if ( !current_user_can('edit_page', $post_ID) )"
962,,die(__('You are not allowed to edit this page.'));
963,,} else {
964,,"if ( !current_user_can('edit_post', $post_ID) )"
965,,die(__('You are not allowed to edit this post.'));
966,,}
967,,
968,,if ( $do_autosave ) {
969,,// Drafts and auto-drafts are just overwritten by autosave
970,,if ( 'auto-draft' == $post->post_status || 'draft' == $post->post_status ) {
971,,$id = edit_post();
972,,} else { // Non drafts are not overwritten. The autosave is stored in a special post revision.
973,,$revision_id = wp_create_post_autosave( $post->ID );
974,,if ( is_wp_error($revision_id) )
975,,$id = $revision_id;
976,,else
977,,$id = $post->ID;
978,,}
979,,$data = $message;
980,,} else {
981,,if ( ! empty( $_POST['auto_draft'] ) )
982,,$id = 0; // This tells us it didn't actually save
983,,else
984,,$id = $post->ID;
985,,}
986,,
987,,if ( $do_lock && empty( $_POST['auto_draft'] ) && $id && is_numeric( $id ) ) {
988,,$lock_result = wp_set_post_lock( $id );
989,,"$supplemental['active-post-lock'] = implode( ':', $lock_result );"
990,,}
991,,
992,,if ( $nonce_age == 2 ) {
993,,$supplemental['replace-autosavenonce'] = wp_create_nonce('autosave');
994,,$supplemental['replace-getpermalinknonce'] = wp_create_nonce('getpermalink');
995,,$supplemental['replace-samplepermalinknonce'] = wp_create_nonce('samplepermalink');
996,,$supplemental['replace-closedpostboxesnonce'] = wp_create_nonce('closedpostboxes');
997,,$supplemental['replace-_ajax_linking_nonce'] = wp_create_nonce( 'internal-linking' );
998,,if ( $id ) {
999,,if ( $_POST['post_type'] == 'post' )
1000,,$supplemental['replace-_wpnonce'] = wp_create_nonce('update-post_' . $id);
1001,,elseif ( $_POST['post_type'] == 'page' )
1002,,$supplemental['replace-_wpnonce'] = wp_create_nonce('update-page_' . $id);
1003,,}
1004,,}
1005,,
1006,,if ( ! empty($alert) )
1007,,$supplemental['alert'] = $alert;
1008,,
1009,,$x = new WP_Ajax_Response( array(
1010,,"'what' => 'autosave',"
1011,,"'id' => $id,"
1012,,"'data' => $id ? $data : '',"
1013,,'supplemental' => $supplemental
1014,,) );
1015,,$x->send();
1016,,break;
1017,,case 'closed-postboxes' :
1018,,"check_ajax_referer( 'closedpostboxes', 'closedpostboxesnonce' );"
1019,,"$closed = isset( $_POST['closed'] ) ? explode( ',', $_POST['closed']) : array();"
1020,,$closed = array_filter($closed);
1021,,
1022,,"$hidden = isset( $_POST['hidden'] ) ? explode( ',', $_POST['hidden']) : array();"
1023,,$hidden = array_filter($hidden);
1024,,
1025,,$page = isset( $_POST['page'] ) ? $_POST['page'] : '';
1026,,
1027,,if ( $page != sanitize_key( $page ) )
1028,,die('0');
1029,,
1030,,if ( ! $user = wp_get_current_user() )
1031,,die('-1');
1032,,
1033,,if ( is_array($closed) )
1034,,"update_user_option($user->ID, ""closedpostboxes_$page"", $closed, true);"
1035,,
1036,,if ( is_array($hidden) ) {
1037,,"$hidden = array_diff( $hidden, array('submitdiv', 'linksubmitdiv', 'manage-menu', 'create-menu') ); // postboxes that are always shown"
1038,,"update_user_option($user->ID, ""metaboxhidden_$page"", $hidden, true);"
1039,,}
1040,,
1041,,die('1');
1042,,break;
1043,,case 'hidden-columns' :
1044,,"check_ajax_referer( 'screen-options-nonce', 'screenoptionnonce' );"
1045,,$hidden = isset( $_POST['hidden'] ) ? $_POST['hidden'] : '';
1046,,"$hidden = explode( ',', $_POST['hidden'] );"
1047,,$page = isset( $_POST['page'] ) ? $_POST['page'] : '';
1048,,
1049,,if ( $page != sanitize_key( $page ) )
1050,,die('0');
1051,,
1052,,if ( ! $user = wp_get_current_user() )
1053,,die('-1');
1054,,
1055,,if ( is_array($hidden) )
1056,,"update_user_option($user->ID, ""manage{$page}columnshidden"", $hidden, true);"
1057,,
1058,,die('1');
1059,,break;
1060,,case 'update-welcome-panel' :
1061,,"check_ajax_referer( 'welcome-panel-nonce', 'welcomepanelnonce' );"
1062,,
1063,,if ( ! current_user_can( 'edit_theme_options' ) )
1064,,die('-1');
1065,,
1066,,"update_user_meta( get_current_user_id(), 'show_welcome_panel', empty( $_POST['visible'] ) ? 0 : 1 );"
1067,,
1068,,die('1');
1069,,break;
1070,,case 'menu-get-metabox' :
1071,,if ( ! current_user_can( 'edit_theme_options' ) )
1072,,die('-1');
1073,,
1074,,require_once ABSPATH . 'wp-admin/includes/nav-menu.php';
1075,,
1076,,if ( isset( $_POST['item-type'] ) && 'post_type' == $_POST['item-type'] ) {
1077,,$type = 'posttype';
1078,,$callback = 'wp_nav_menu_item_post_type_meta_box';
1079,,"$items = (array) get_post_types( array( 'show_in_nav_menus' => true ), 'object' );"
1080,,} elseif ( isset( $_POST['item-type'] ) && 'taxonomy' == $_POST['item-type'] ) {
1081,,$type = 'taxonomy';
1082,,$callback = 'wp_nav_menu_item_taxonomy_meta_box';
1083,,"$items = (array) get_taxonomies( array( 'show_ui' => true ), 'object' );"
1084,,}
1085,,
1086,,if ( ! empty( $_POST['item-object'] ) && isset( $items[$_POST['item-object']] ) ) {
1087,,"$item = apply_filters( 'nav_menu_meta_box_object', $items[ $_POST['item-object'] ] );"
1088,,ob_start();
1089,,"call_user_func_array($callback, array("
1090,,"null,"
1091,,array(
1092,,"'id' => 'add-' . $item->name,"
1093,,"'title' => $item->labels->name,"
1094,,"'callback' => $callback,"
1095,,"'args' => $item,"
1096,,)
1097,,));
1098,,
1099,,$markup = ob_get_clean();
1100,,
1101,,echo json_encode(array(
1102,,"'replace-id' => $type . '-' . $item->name,"
1103,,"'markup' => $markup,"
1104,,));
1105,,}
1106,,
1107,,exit;
1108,,break;
1109,,case 'menu-quick-search':
1110,,if ( ! current_user_can( 'edit_theme_options' ) )
1111,,die('-1');
1112,,
1113,,require_once ABSPATH . 'wp-admin/includes/nav-menu.php';
1114,,
1115,,_wp_ajax_menu_quick_search( $_REQUEST );
1116,,
1117,,exit;
1118,,break;
1119,,case 'wp-link-ajax':
1120,,"check_ajax_referer( 'internal-linking', '_ajax_linking_nonce' );"
1121,,
1122,,$args = array();
1123,,
1124,,if ( isset( $_POST['search'] ) )
1125,,$args['s'] = stripslashes( $_POST['search'] );
1126,,$args['pagenum'] = ! empty( $_POST['page'] ) ? absint( $_POST['page'] ) : 1;
1127,,
1128,,require(ABSPATH . WPINC . '/class-wp-editor.php');
1129,,$results = _WP_Editors::wp_link_query( $args );
1130,,
1131,,if ( ! isset( $results ) )
1132,,die( '0' );
1133,,
1134,,echo json_encode( $results );
1135,,"echo ""\n"";"
1136,,
1137,,exit;
1138,,break;
1139,,case 'menu-locations-save':
1140,,if ( ! current_user_can( 'edit_theme_options' ) )
1141,,die('-1');
1142,,"check_ajax_referer( 'add-menu_item', 'menu-settings-column-nonce' );"
1143,,if ( ! isset( $_POST['menu-locations'] ) )
1144,,die('0');
1145,,"set_theme_mod( 'nav_menu_locations', array_map( 'absint', $_POST['menu-locations'] ) );"
1146,,die('1');
1147,,break;
1148,,case 'meta-box-order':
1149,,check_ajax_referer( 'meta-box-order' );
1150,,$order = isset( $_POST['order'] ) ? (array) $_POST['order'] : false;
1151,,$page_columns = isset( $_POST['page_columns'] ) ? $_POST['page_columns'] : 'auto';
1152,,
1153,,if ( $page_columns != 'auto' )
1154,,$page_columns = (int) $page_columns;
1155,,
1156,,$page = isset( $_POST['page'] ) ? $_POST['page'] : '';
1157,,
1158,,if ( $page != sanitize_key( $page ) )
1159,,die('0');
1160,,
1161,,if ( ! $user = wp_get_current_user() )
1162,,die('-1');
1163,,
1164,,if ( $order )
1165,,"update_user_option($user->ID, ""meta-box-order_$page"", $order, true);"
1166,,
1167,,if ( $page_columns )
1168,,"update_user_option($user->ID, ""screen_layout_$page"", $page_columns, true);"
1169,,
1170,,die('1');
1171,,break;
1172,,case 'get-permalink':
1173,,"check_ajax_referer( 'getpermalink', 'getpermalinknonce' );"
1174,,$post_id = isset($_POST['post_id'])? intval($_POST['post_id']) : 0;
1175,,"die(add_query_arg(array('preview' => 'true'), get_permalink($post_id)));"
1176,,break;
1177,,case 'sample-permalink':
1178,,"check_ajax_referer( 'samplepermalink', 'samplepermalinknonce' );"
1179,,$post_id = isset($_POST['post_id'])? intval($_POST['post_id']) : 0;
1180,,$title = isset($_POST['new_title'])? $_POST['new_title'] : '';
1181,,$slug = isset($_POST['new_slug'])? $_POST['new_slug'] : null;
1182,,"die(get_sample_permalink_html($post_id, $title, $slug));"
1183,,break;
1184,,case 'inline-save':
1185,,"check_ajax_referer( 'inlineeditnonce', '_inline_edit' );"
1186,,
1187,,if ( ! isset($_POST['post_ID']) || ! ( $post_ID = (int) $_POST['post_ID'] ) )
1188,,exit;
1189,,
1190,,if ( 'page' == $_POST['post_type'] ) {
1191,,"if ( ! current_user_can( 'edit_page', $post_ID ) )"
1192,,die( __('You are not allowed to edit this page.') );
1193,,} else {
1194,,"if ( ! current_user_can( 'edit_post', $post_ID ) )"
1195,,die( __('You are not allowed to edit this post.') );
1196,,}
1197,,
1198,,set_current_screen( $_POST['screen'] );
1199,,
1200,,if ( $last = wp_check_post_lock( $post_ID ) ) {
1201,,$last_user = get_userdata( $last );
1202,,$last_user_name = $last_user ? $last_user->display_name : __( 'Someone' );
1203,,"printf( $_POST['post_type'] == 'page' ? __( 'Saving is disabled: %s is currently editing this page.' ) : __( 'Saving is disabled: %s is currently editing this post.' ), esc_html( $last_user_name ) );"
1204,,exit;
1205,,}
1206,,
1207,,$data = &$_POST;
1208,,
1209,,"$post = get_post( $post_ID, ARRAY_A );"
1210,,$post = add_magic_quotes($post); //since it is from db
1211,,
1212,,$data['content'] = $post['post_content'];
1213,,$data['excerpt'] = $post['post_excerpt'];
1214,,
1215,,// rename
1216,,$data['user_ID'] = $GLOBALS['user_ID'];
1217,,
1218,,if ( isset($data['post_parent']) )
1219,,$data['parent_id'] = $data['post_parent'];
1220,,
1221,,// status
1222,,if ( isset($data['keep_private']) && 'private' == $data['keep_private'] )
1223,,$data['post_status'] = 'private';
1224,,else
1225,,$data['post_status'] = $data['_status'];
1226,,
1227,,if ( empty($data['comment_status']) )
1228,,$data['comment_status'] = 'closed';
1229,,if ( empty($data['ping_status']) )
1230,,$data['ping_status'] = 'closed';
1231,,
1232,,// update the post
1233,,edit_post();
1234,,
1235,,$wp_list_table = _get_list_table('WP_Posts_List_Table');
1236,,
1237,,$mode = $_POST['post_view'];
1238,,$wp_list_table->display_rows( array( get_post( $_POST['post_ID'] ) ) );
1239,,
1240,,exit;
1241,,break;
1242,,case 'inline-save-tax':
1243,,"check_ajax_referer( 'taxinlineeditnonce', '_inline_edit' );"
1244,,
1245,,$taxonomy = sanitize_key( $_POST['taxonomy'] );
1246,,$tax = get_taxonomy( $taxonomy );
1247,,if ( ! $tax )
1248,,die( '0' );
1249,,
1250,,if ( ! current_user_can( $tax->cap->edit_terms ) )
1251,,die( '-1' );
1252,,
1253,,set_current_screen( 'edit-' . $taxonomy );
1254,,
1255,,$wp_list_table = _get_list_table('WP_Terms_List_Table');
1256,,
1257,,if ( ! isset($_POST['tax_ID']) || ! ( $id = (int) $_POST['tax_ID'] ) )
1258,,die(-1);
1259,,
1260,,"$tag = get_term( $id, $taxonomy );"
1261,,$_POST['description'] = $tag->description;
1262,,
1263,,"$updated = wp_update_term($id, $taxonomy, $_POST);"
1264,,if ( $updated && !is_wp_error($updated) ) {
1265,,"$tag = get_term( $updated['term_id'], $taxonomy );"
1266,,if ( !$tag || is_wp_error( $tag ) ) {
1267,,if ( is_wp_error($tag) && $tag->get_error_message() )
1268,,die( $tag->get_error_message() );
1269,,die( __('Item not updated.') );
1270,,}
1271,,
1272,,echo $wp_list_table->single_row( $tag );
1273,,} else {
1274,,if ( is_wp_error($updated) && $updated->get_error_message() )
1275,,die( $updated->get_error_message() );
1276,,die( __('Item not updated.') );
1277,,}
1278,,
1279,,exit;
1280,,break;
1281,,case 'find_posts':
1282,,check_ajax_referer( 'find-posts' );
1283,,
1284,,if ( empty($_POST['ps']) )
1285,,exit;
1286,,
1287,,"if ( !empty($_POST['post_type']) && in_array( $_POST['post_type'], get_post_types() ) )"
1288,,$what = $_POST['post_type'];
1289,,else
1290,,$what = 'post';
1291,,
1292,,$s = stripslashes($_POST['ps']);
1293,,"preg_match_all('/"".*?(""|$)|((?<=[\\s"",+])|^)[^\\s"",+]+/', $s, $matches);"
1294,,"$search_terms = array_map('_search_terms_tidy', $matches[0]);"
1295,,
1296,,$searchand = $search = '';
1297,,foreach ( (array) $search_terms as $term ) {
1298,,$term = esc_sql( like_escape( $term ) );
1299,,"$search .= ""{$searchand}(($wpdb->posts.post_title LIKE '%{$term}%') OR ($wpdb->posts.post_content LIKE '%{$term}%'))"";"
1300,,$searchand = ' AND ';
1301,,}
1302,,$term = esc_sql( like_escape( $s ) );
1303,,if ( count($search_terms) > 1 && $search_terms[0] != $s )
1304,,"$search .= "" OR ($wpdb->posts.post_title LIKE '%{$term}%') OR ($wpdb->posts.post_content LIKE '%{$term}%')"";"
1305,,
1306,,"$posts = $wpdb->get_results( ""SELECT ID, post_title, post_status, post_date FROM $wpdb->posts WHERE post_type = '$what' AND post_status IN ('draft', 'publish') AND ($search) ORDER BY post_date_gmt DESC LIMIT 50"" );"
1307,,
1308,,if ( ! $posts ) {
1309,,$posttype = get_post_type_object($what);
1310,,exit($posttype->labels->not_found);
1311,,}
1312,,
1313,,$html = ''.__('Title').''.__('Date').''.__('Status').'';
1314,,foreach ( $posts as $post ) {
1315,,
1316,,switch ( $post->post_status ) {
1317,,case 'publish' :
1318,,case 'private' :
1319,,$stat = __('Published');
1320,,break;
1321,,case 'future' :
1322,,$stat = __('Scheduled');
1323,,break;
1324,,case 'pending' :
1325,,$stat = __('Pending Review');
1326,,break;
1327,,case 'draft' :
1328,,$stat = __('Draft');
1329,,break;
1330,,}
1331,,
1332,,if ( '0000-00-00 00:00:00' == $post->post_date ) {
1333,,$time = '';
1334,,} else {
1335,,"/* translators: date format in table columns, see http://php.net/date */"
1336,,"$time = mysql2date(__('Y/m/d'), $post->post_date);"
1337,,}
1338,,
1339,,$html .= '';
1340,,"$html .= ''.esc_html( $post->post_title ).''.esc_html( $time ).''.esc_html( $stat ).''.""\n\n"";"
1341,,}
1342,,$html .= '';
1343,,
1344,,$x = new WP_Ajax_Response();
1345,,$x->add( array(
1346,,"'what' => $what,"
1347,,'data' => $html
1348,,));
1349,,$x->send();
1350,,
1351,,break;
1352,,case 'widgets-order' :
1353,,"check_ajax_referer( 'save-sidebar-widgets', 'savewidgets' );"
1354,,
1355,,if ( !current_user_can('edit_theme_options') )
1356,,die('-1');
1357,,
1358,,"unset( $_POST['savewidgets'], $_POST['action'] );"
1359,,
1360,,// save widgets order for all sidebars
1361,,if ( is_array($_POST['sidebars']) ) {
1362,,$sidebars = array();
1363,,foreach ( $_POST['sidebars'] as $key => $val ) {
1364,,$sb = array();
1365,,if ( !empty($val) ) {
1366,,"$val = explode(',', $val);"
1367,,foreach ( $val as $k => $v ) {
1368,,"if ( strpos($v, 'widget-') === false )"
1369,,continue;
1370,,
1371,,"$sb[$k] = substr($v, strpos($v, '_') + 1);"
1372,,}
1373,,}
1374,,$sidebars[$key] = $sb;
1375,,}
1376,,wp_set_sidebars_widgets($sidebars);
1377,,die('1');
1378,,}
1379,,
1380,,die('-1');
1381,,break;
1382,,case 'save-widget' :
1383,,"check_ajax_referer( 'save-sidebar-widgets', 'savewidgets' );"
1384,,
1385,,if ( !current_user_can('edit_theme_options') || !isset($_POST['id_base']) )
1386,,die('-1');
1387,,
1388,,"unset( $_POST['savewidgets'], $_POST['action'] );"
1389,,
1390,,do_action('load-widgets.php');
1391,,do_action('widgets.php');
1392,,do_action('sidebar_admin_setup');
1393,,
1394,,$id_base = $_POST['id_base'];
1395,,$widget_id = $_POST['widget-id'];
1396,,$sidebar_id = $_POST['sidebar'];
1397,,$multi_number = !empty($_POST['multi_number']) ? (int) $_POST['multi_number'] : 0;
1398,,$settings = isset($_POST['widget-' . $id_base]) && is_array($_POST['widget-' . $id_base]) ? $_POST['widget-' . $id_base] : false;
1399,,$error = '' . __('An error has occurred. Please reload the page and try again.') . '';
1400,,
1401,,$sidebars = wp_get_sidebars_widgets();
1402,,$sidebar = isset($sidebars[$sidebar_id]) ? $sidebars[$sidebar_id] : array();
1403,,
1404,,// delete
1405,,if ( isset($_POST['delete_widget']) && $_POST['delete_widget'] ) {
1406,,
1407,,if ( !isset($wp_registered_widgets[$widget_id]) )
1408,,die($error);
1409,,
1410,,"$sidebar = array_diff( $sidebar, array($widget_id) );"
1411,,"$_POST = array('sidebar' => $sidebar_id, 'widget-' . $id_base => array(), 'the-widget-id' => $widget_id, 'delete_widget' => '1');"
1412,,"} elseif ( $settings && preg_match( '/__i__|%i%/', key($settings) ) ) {"
1413,,if ( !$multi_number )
1414,,die($error);
1415,,
1416,,$_POST['widget-' . $id_base] = array( $multi_number => array_shift($settings) );
1417,,$widget_id = $id_base . '-' . $multi_number;
1418,,$sidebar[] = $widget_id;
1419,,}
1420,,$_POST['widget-id'] = $sidebar;
1421,,
1422,,foreach ( (array) $wp_registered_widget_updates as $name => $control ) {
1423,,
1424,,if ( $name == $id_base ) {
1425,,if ( !is_callable( $control['callback'] ) )
1426,,continue;
1427,,
1428,,ob_start();
1429,,"call_user_func_array( $control['callback'], $control['params'] );"
1430,,ob_end_clean();
1431,,break;
1432,,}
1433,,}
1434,,
1435,,if ( isset($_POST['delete_widget']) && $_POST['delete_widget'] ) {
1436,,$sidebars[$sidebar_id] = $sidebar;
1437,,wp_set_sidebars_widgets($sidebars);
1438,,"echo ""deleted:$widget_id"";"
1439,,die();
1440,,}
1441,,
1442,,if ( !empty($_POST['add_new']) )
1443,,die();
1444,,
1445,,if ( $form = $wp_registered_widget_controls[$widget_id] )
1446,,"call_user_func_array( $form['callback'], $form['params'] );"
1447,,
1448,,die();
1449,,break;
1450,,case 'image-editor':
1451,,$attachment_id = intval($_POST['postid']);
1452,,"if ( empty($attachment_id) || !current_user_can('edit_post', $attachment_id) )"
1453,,die('-1');
1454,,
1455,,"check_ajax_referer( ""image_editor-$attachment_id"" );"
1456,,include_once( ABSPATH . 'wp-admin/includes/image-edit.php' );
1457,,
1458,,$msg = false;
1459,,switch ( $_POST['do'] ) {
1460,,case 'save' :
1461,,$msg = wp_save_image($attachment_id);
1462,,$msg = json_encode($msg);
1463,,die($msg);
1464,,break;
1465,,case 'scale' :
1466,,$msg = wp_save_image($attachment_id);
1467,,break;
1468,,case 'restore' :
1469,,$msg = wp_restore_image($attachment_id);
1470,,break;
1471,,}
1472,,
1473,,"wp_image_editor($attachment_id, $msg);"
1474,,die();
1475,,break;
1476,,case 'set-post-thumbnail':
1477,,$post_ID = intval( $_POST['post_id'] );
1478,,"if ( !current_user_can( 'edit_post', $post_ID ) )"
1479,,die( '-1' );
1480,,$thumbnail_id = intval( $_POST['thumbnail_id'] );
1481,,
1482,,"check_ajax_referer( ""set_post_thumbnail-$post_ID"" );"
1483,,
1484,,if ( $thumbnail_id == '-1' ) {
1485,,if ( delete_post_thumbnail( $post_ID ) )
1486,,die( _wp_post_thumbnail_html() );
1487,,else
1488,,die( '0' );
1489,,}
1490,,
1491,,"if ( set_post_thumbnail( $post_ID, $thumbnail_id ) )"
1492,,die( _wp_post_thumbnail_html( $thumbnail_id ) );
1493,,die( '0' );
1494,,break;
1495,,case 'date_format' :
1496,,"die( date_i18n( sanitize_option( 'date_format', $_POST['date'] ) ) );"
1497,,break;
1498,,case 'time_format' :
1499,,"die( date_i18n( sanitize_option( 'time_format', $_POST['date'] ) ) );"
1500,,break;
1501,,case 'wp-fullscreen-save-post' :
1502,,$post_id = isset( $_POST['post_ID'] ) ? (int) $_POST['post_ID'] : 0;
1503,,
1504,,$post = $post_type = null;
1505,,
1506,,if ( $post_id )
1507,,$post = get_post( $post_id );
1508,,
1509,,if ( $post )
